ID,High Cost,Higher Cost,Highest Cost,Low Cost,Lower Cost,Normal Cost
tour_idqfdux2an,0.26973124928284686,0.5996180210615535,0.022273685166017736,0.0070745008630926235,0.01769541884556423,0.08360712478092518
tour_idu1vlp3n7,0.16422690965437348,0.04208551948938519,0.002849891581505579,0.07125045470009642,0.15173437293838646,0.5678528516362529
tour_id8unex1qn,0.03161268636242671,0.009581361180672014,0.00018333520429004798,0.13752860381654664,0.4315957194818709,0.3894982939541937
tour_idlfiyolmi,0.07411468902163819,0.022137933096641506,0.0002691836300082431,0.12819778669834228,0.2586911352655502,0.5165892722878196
tour_idmh3nvyk3,0.5966700724259403,0.06802755320104946,0.004299610236220214,0.05748893969440152,0.020784550928314112,0.25272927351407437
tour_idejuk398w,0.17113487313885775,0.645762691510275,0.04540091171444954,0.013727289941995792,0.016014033346810765,0.10796020034761113
tour_idq13nstvw,0.4182278847969442,0.3762576851723467,0.004723043008416599,0.012746409798894676,0.013364889805697968,0.17468008741769975
tour_idijsq4tst,0.22302376826100567,0.6565792705283259,0.01040683293242335,0.007066509846240921,0.012386402572837685,0.09053721585916649
tour_idtv6c6asv,0.3056725463042937,0.23833178418905998,0.0028317280629778854,0.01286891223768539,0.009762023093748635,0.43053300611223444
tour_idb9plqtie,0.017476750064349525,0.01327506598120018,0.00010963160538540532,0.13555416375000257,0.15452620308098974,0.6790581855180725
tour_idk63cvqy4,0.15128242414508072,0.7363576885681979,0.01978119242990929,0.010062256541160088,0.009714092401662544,0.07280234591398939
tour_idrszanvtu,0.22563892961135576,0.07731401191121118,0.0014230103228000581,0.07450472425994549,0.019052211608711445,0.602067112285976
tour_idw1vrinwk,0.273183962734929,0.046258906451286025,0.000679036801761204,0.12121112364444897,0.11351749823539042,0.44514947213218437
tour_id3qkg583a,0.16520237979962885,0.761093042520124,0.024784638234204435,0.006742030992726686,0.007741786909269979,0.034436121544046364
tour_idgtnnkk6l,0.4506322140305002,0.3523339510552236,0.015752328006558822,0.012421387447303523,0.020325330680539974,0.14853478877987392
tour_id2gzyvzwj,0.02430155937578373,0.0046098898221131794,0.00010219233900217403,0.18202357106226386,0.23111892806241915,0.557843859338418
tour_id5khpb17t,0.22094188158669661,0.11000692026586709,0.003103452712263241,0.03647922467059996,0.05183498042198053,0.5776335403425925
tour_idwf7hdfdc,0.27443462071788005,0.4826395269742599,0.007195298773845366,0.040044177188007186,0.04935238633779911,0.14633399000820835
tour_ida2s95r25,0.12399327442586003,0.7857845932556367,0.011789849712134638,0.01248275240317931,0.006136482038187715,0.05981304816500153
tour_idrq62keyq,0.3557433499075349,0.4784901597626627,0.020294873321561328,0.01250565325687166,0.022649945533385313,0.11031601821798398
tour_id56kezgem,0.2874127540572959,0.4682251882920116,0.004380068151196715,0.0068461663736735685,0.012241195174854438,0.22089462795096776
tour_iddwu5yy2j,0.35305372458206336,0.473577348214164,0.024652516705099905,0.021546647332680163,0.021309022915345244,0.10586074025064732
tour_idmfcy4ov7,0.16817585134428392,0.05085849907756085,0.001429372836262187,0.03826592208284846,0.044904479544952046,0.6963658751140925
tour_iddgvlym54,0.07899427936357614,0.020411016823044654,0.0003939659475870177,0.1292412852770131,0.06502990783039429,0.7059295447583849
tour_id0qbmtni6,0.27303232738061933,0.6751686287707329,0.01063591695642834,0.002585546556480047,0.004108193121184186,0.03446938721455506
tour_idmlah3alp,0.34570721713252067,0.10224753173197193,0.003383962114195161,0.0378480555495613,0.01616849835906874,0.49464473511268214
tour_ida7euni9r,0.6899959078134251,0.21354617009314247,0.013126197057697804,0.007400185677903251,0.0056005415648800695,0.07033099779295107
tour_id60xtttkj,0.011617561594370877,0.0019015105272805867,0.00011631991491077854,0.26538538952600005,0.4860981328770249,0.23488108556041273
tour_id3e9j51hh,0.08458319622985884,0.022156724961703348,0.0010077407171794556,0.0953193472233919,0.3037712040880841,0.4931617867797823
tour_idlm4ngzm8,0.013420259356472607,0.005222338908749659,0.00015697853270474466,0.24822878545781,0.42353143901289464,0.30944019873136847
tour_idne544cob,0.3036079170450991,0.52993620456695,0.013288146977392879,0.038925203247037396,0.009811698368164862,0.10443082979535578
tour_id2jot9znr,0.27185004560846454,0.06751768075157376,0.0006093218660345013,0.06726331505133497,0.01986196156240259,0.5728976751601896
tour_id5v4ei2u2,0.15461963543447907,0.7784310911472961,0.019169954931231248,0.003201231122177351,0.006240279384168756,0.03833780798064726
tour_idbox4xgau,0.11976345815423034,0.027557336384426933,0.0017559187943853214,0.1086956042624428,0.05968976686428139,0.6825379155402332
tour_ide14a0dd0,0.0065354330156142245,0.0041902344988697365,0.00014808425850603782,0.18910601701930188,0.6812089988379431,0.11881123236976512
tour_idj7hxbocu,0.7451816784843254,0.11351960976608352,0.007321202756287637,0.010718158348046266,0.00917468912287243,0.11408466152238478
tour_idcrtojnuo,0.13429286590505135,0.7610997751708124,0.04935944168882853,0.0055807936430308375,0.008927599913283273,0.040739523678993694
tour_idy66li3rf,0.013566536389981116,0.0010166497363400914,0.00013997091872561016,0.26214881707972126,0.4741573184194766,0.24897070745575536
tour_idbhwf52pu,0.05927620772619851,0.8213349613342634,0.05895808251811777,0.009291679587766282,0.009671949553059013,0.04146711928059489
tour_idqc9nxfpg,0.07001501259833906,0.7054478875915234,0.16057281155185407,0.008285488176874948,0.008007450547066005,0.04767134953434225
tour_idy5yttp9p,0.3431760026128299,0.24417549579757508,0.002610822976028116,0.03613154902706674,0.017166284409292094,0.35673984517720825
tour_idjxdnav6t,0.3739352308374392,0.3176757646042348,0.009207761056305315,0.023038133963987822,0.04742501327673875,0.2287180962612942
tour_idmf11qihh,0.007198297807497824,0.004034664744228053,0.00010984752780887803,0.31014361204530727,0.45817120160898983,0.22034237626616798
tour_idk3z4fru4,0.44869786756136504,0.4005745283036287,0.002965082962793308,0.005499381160790721,0.01884154987803036,0.12342159013339177
tour_iderz848mk,0.44323177306419903,0.2843633548488695,0.010796632111789238,0.019004039287411633,0.03162855222139509,0.21097564846633549
tour_idfpi4w66e,0.3225195402810727,0.44601272221152033,0.0449861492790857,0.01978966252117335,0.011315691531109182,0.15537623417603877
tour_id5kmxk1ke,0.6275955549050624,0.2684044014840256,0.007998985573365173,0.005879931787358814,0.0061775650866269256,0.08394356116356096
tour_idyfrfnng3,0.013515184627234804,0.0030984755264969353,0.00010545159261377876,0.34353024567943025,0.2588082422648255,0.38094240030939863
tour_idnfcxf8le,0.1040898358758734,0.6716968152079607,0.06715461784206835,0.031362515581013564,0.010362573786953813,0.11533364170613031
tour_idpk56uyq0,0.3119059050801212,0.40657237765492144,0.006261126267676979,0.017303109203439786,0.01923700710753637,0.23872047468630422
tour_idzmwbfy2h,0.46916768575654677,0.32487578480980916,0.01934596285860105,0.0062368964707290924,0.03192187868103843,0.14845179142327533
tour_idkdnfin8u,0.1872158674201212,0.24458659631820998,0.012432359239020594,0.04485849686622929,0.02750506395705494,0.48340161619936406
tour_idqf0e2ej3,0.05758387262826596,0.014896898091043718,0.00020764691711663518,0.14115349939912805,0.06149213841030527,0.7246659445541402
tour_idp9ubueja,0.05464291157305738,0.012247657752654906,0.0012388194313310975,0.10913622539617379,0.3172405552695293,0.5054938305772535
tour_idovqpxjuf,0.22204291549745506,0.4299067907432998,0.018828150320348347,0.07058103971900785,0.11738616666070473,0.14125493705918432
tour_idi87yrmz5,0.011617561594370877,0.0019015105272805867,0.00011631991491077854,0.26538538952600005,0.4860981328770249,0.23488108556041273
tour_idzkqutn2x,0.1918578765946282,0.555782713277039,0.0070455680132058334,0.027505406148272106,0.04194528802079003,0.1758631479460649
tour_idv951w3qg,0.011335631990270148,0.004603300793245892,8.953124063290701e-05,0.2582532778145327,0.4343298582028363,0.29138839995848204
tour_ide1t82qd3,0.48676161469683144,0.22012545284546406,0.0031759877547495835,0.012392092493020241,0.029125622921515614,0.24841922928841897
tour_idog9bfs6r,0.39156088341600065,0.14616455366769576,0.001516250767920197,0.03303772539278068,0.019683915468436487,0.4080366712871662
tour_idkazsriqc,0.00864799695262713,0.001425803569394767,0.00013347480534940155,0.2673132338633462,0.5648033511689123,0.15767613964037025
tour_idzyttlo0o,0.04879972820606246,0.01526934335160382,0.00025855248609210597,0.10862373898610082,0.12418860869595788,0.7028600282741829
tour_id1k03ipqb,0.1635799691417654,0.03740814254334504,0.0011208932425826057,0.12199712205736035,0.05703904693974542,0.6188548260752011
tour_idvr26nwu7,0.06564133382333133,0.03064979523991822,0.00019732878423403622,0.10638589822983814,0.11160032946621778,0.6855253144564605
tour_idhx47sto1,0.26469267813672537,0.5465458130986485,0.025289970410501805,0.0230321453222569,0.027200261455798368,0.11323913157606906
tour_id490gfl3s,0.03337257685539291,0.012197835696283356,0.0003104884696737308,0.220136563350432,0.1154070768623627,0.6185754587658553
tour_idntf1w3pq,0.02045479724422845,0.004361952035340721,0.0004796055454181511,0.24653114436910556,0.42143149746775954,0.30674100333814763
tour_idjwwujpko,0.35542944453321085,0.12311392895916733,0.012160570598502668,0.05169672305859129,0.045046981287090206,0.4125523515634375
tour_idky9jbkem,0.2992008136631955,0.2970303860598226,0.0026318204953785984,0.011440445213504354,0.012015107928079806,0.3776814266400191
tour_id5ysbbaq4,0.08179083579058889,0.012350943024846626,0.0005529347335069582,0.17353419409576215,0.13278972159088712,0.5989813707644083
tour_iddyc5kd9f,0.43814656313408223,0.1672635065278408,0.007534319307253434,0.012942196617898265,0.035388710154651566,0.3387247042582737
tour_idlehwqtkl,0.0016399677858628275,0.0008300035444172123,5.703466666333535e-05,0.12747269865970498,0.8183681746500877,0.05163212069326387
tour_idw5ghw44t,0.16993689075494336,0.3239958034090252,0.010071912375293958,0.03475399614885469,0.014111087666300136,0.44713030964558276
tour_id316md3ah,0.05086742442291471,0.013463757392985965,0.00021767083329073518,0.25642446426660115,0.28620328209611196,0.39282340098809554
tour_idxok7f5tf,0.29362180995615234,0.31508366529870596,0.002675405479696132,0.023293448142475855,0.014563598703893602,0.3507620724190762
tour_idk6u1p1yy,0.04469847572388582,0.01915972980811741,0.0006388450282097117,0.21729866379562585,0.04057261631904484,0.6776316693251164
tour_id5gw54rg7,0.09830925076725039,0.11136074161430982,0.0016776524106324924,0.12318333192858141,0.12075329028758858,0.5447157329916373
tour_idv2zdivkg,0.4746031008932957,0.30908883823642064,0.008567767806138219,0.015475086819317798,0.037102732240107,0.15516247400472072
tour_idvgjh5b7k,0.16961036436692836,0.7166278974837471,0.017148405019291945,0.007416930232641711,0.014599783235963604,0.07459661966142729
tour_idmzhr85vb,0.19463126229656466,0.7187647110984039,0.014912224282260635,0.006416143993853062,0.0156751148495846,0.04960054347933325
tour_idzciumd20,0.011048985499387457,0.0026744649614038616,0.0001595024540970072,0.3809019971829377,0.3438078623971487,0.2614071875050253
tour_idmqfj1e7p,0.005905940939105357,0.00577932892129492,0.00015436279385100683,0.285252054054469,0.468255959827555,0.2346523534637248
tour_idk4lr1cbp,0.18745916969443518,0.06877509855780968,0.0007381559880550342,0.05187391814652448,0.016745655725952914,0.6744080018872228
tour_idt82smmx8,0.07059132461120217,0.030420608568751298,0.0006192701608277966,0.09389903343898089,0.1646654544677629,0.639804308752475
tour_idomyw7r06,0.04175099634582103,0.018613932576602456,0.00024047754239370868,0.16415167573055747,0.16913644568875683,0.6061064721158684
tour_idjqsah3fa,0.09455672954219743,0.8352821332355206,0.015948949748889735,0.0031518091707827788,0.010933176658404535,0.040127201644205066
tour_id523wzzy5,0.1992045190485442,0.6836174428109161,0.04311782807766977,0.003946979238650644,0.009080916720983594,0.06103231410323573
tour_id98tubej1,0.01986985510798634,0.013261232495043244,0.0003097831824390024,0.2030297184939124,0.32221926823148406,0.44131014248913497
tour_idg9rxnc7d,0.16968008325651301,0.7050632463241321,0.01695056561047642,0.009219443442840203,0.027011500016956954,0.07207516134908114
tour_idl8k07w2k,0.23204176754326808,0.10561491668565512,0.0028857797464948627,0.05273740387260565,0.011681563009160456,0.5950385691428158
tour_id048toeka,0.16663343291759583,0.07665412439723122,0.0017680112494381868,0.039287193176319436,0.03741757486693352,0.6782396633924819
tour_id6f65k6z6,0.005451824475112832,0.003172501182331495,0.0002517304837052077,0.19091061832503375,0.7019153858466828,0.09829793968713384
tour_id53nui0sr,0.2385310415878028,0.040428069476051855,0.0013698709105469525,0.06170295603581444,0.06207045799414468,0.5958976039956393
tour_idkg659mff,0.02188273173661911,0.009362207694804234,0.0002507512276641283,0.16783743665622444,0.3808151068369451,0.41985176584774303
tour_idppelfvhz,0.1462417830473801,0.03521872106370446,0.0022798778268006787,0.13903048009478705,0.2122025016500852,0.4650266363172425
tour_id11k0gard,0.14534488037355878,0.7562023245685141,0.024189365108490162,0.007095061306875346,0.010097357804593752,0.05707101083796793
tour_idds0i33x4,0.03702723613455562,0.7420769502678177,0.11376113928217593,0.028968645962225554,0.017922480332969046,0.060243548020256193
tour_idqi2t5xfa,0.10553879997821423,0.009942250696530064,0.00021672996115799952,0.255931044951364,0.22981140146693124,0.3985597729458025
tour_idd8yz5cij,0.08073984534811152,0.013953144213031315,0.00010144568461599148,0.09773530485125383,0.12201392211992639,0.6854563377830609
tour_idbzftm2x4,0.012461502767075564,0.004985410009683943,0.00012796711547205668,0.17856723514576694,0.41639170752530763,0.3874661774366939
tour_idu8bcuohm,0.1603878436171863,0.0832851119725035,0.0007809572602318226,0.19193434399237835,0.09941986901216006,0.4641918741455399
tour_idzbxyd719,0.2821394620650783,0.5955263794496851,0.030094262789152452,0.01046319050613118,0.010641803624879308,0.07113490156507357
tour_idkvj3bl9e,0.055742689765736646,0.01956201670357303,0.00029807182372098163,0.15212169302221726,0.051532003123192116,0.72074352556156
tour_idjhh7eajo,0.14129451718913982,0.04796500267014003,0.0004155377344358337,0.14905953788036008,0.11518217643796312,0.5460832280879611
tour_idsm903v3h,0.6064777895615316,0.12163301355717221,0.0021511447493020985,0.0051078691711449985,0.013339034259680407,0.25129114870116853
tour_id8l3ic5so,0.05193258191086349,0.01748678944001439,0.0026811151612247744,0.23100093801824884,0.20461444331415554,0.4922841321554929
tour_idrbwbxla9,0.10306325476731494,0.8496392307022063,0.016972375963797953,0.001955220424342299,0.0051604267627976185,0.02320949137954114
tour_idnt9lp5dv,0.07701013062529895,0.020780301257252633,0.0005429863656105774,0.17219875573687965,0.27568967351625756,0.4537781524987007
tour_idfb7h73yx,0.016938345960480963,0.0015605985956191326,0.00012190640159588699,0.2531670940280649,0.3784912331628926,0.34972082185134645
tour_idmzo93bvk,0.14859244430938262,0.20641447402851304,0.00497309500152625,0.04102932018028558,0.03833411492928546,0.5606565515510071
tour_idvgc5i6mw,0.09751144458536169,0.7279010414236968,0.12587729798030628,0.002549785061999131,0.005623946040534321,0.04053648490810193
tour_idyxkclufg,0.07461869394899628,0.7016148634524344,0.12547400026547886,0.021541541978324613,0.014915077478987794,0.061835822875778164
tour_idsokr57fm,0.2962526415944432,0.5885019081204954,0.009738706047813447,0.005306415498361661,0.016141869438215724,0.08405845930067062
tour_idz12a1dwp,0.06112352454861251,0.021494055517113697,0.0005292023630587819,0.2028030266782407,0.158228557983329,0.5558216329096454
tour_idillht96h,0.10335441768427563,0.7802555964210158,0.0806577231694669,0.002338482614223833,0.007460044135228742,0.025933735975789178
tour_idj5gxebqv,0.2736621671068117,0.5545426407602263,0.02146588780123383,0.007827863759067546,0.03678320277287118,0.10571823779978935
tour_id3pe04lt0,0.09167339758511603,0.024953756725366087,0.0006458249793557096,0.10023014700956663,0.06715264939144945,0.7153442243091461
tour_idct4x0wty,0.21652197471018922,0.6297994224611425,0.02790024262353479,0.005540154379971859,0.017109917688436577,0.10312828813672484
tour_idlskpzquc,0.004606335376491564,0.002511286503319392,7.094925127187883e-05,0.34906702037189474,0.42257267636295254,0.22117173213406985
tour_idi4o7xaz7,0.2932346475003295,0.10999824438141331,0.0013388670292603386,0.024140239902741497,0.024255465749594095,0.5470325354366613
tour_idasd7l9h3,0.5375954570217842,0.3915404956352563,0.0080067486764031,0.004755061613215271,0.004685540372520532,0.05341669668082069
tour_idi91o81ws,0.303924533007613,0.5775855098250269,0.0514522816688137,0.006712075154501778,0.0059567609819410165,0.05436883936210351
tour_idh4ufnoj7,0.015499751479866741,0.0033009015524353333,0.0001430773094112973,0.28589928644550855,0.4973776325474544,0.19777935066532376
tour_ido9hz78vp,0.11800095955702003,0.02999433517173061,0.0011825593816921413,0.11739876218493642,0.0670857482027216,0.6663376355018993
tour_idq9umpwvb,0.014027743566753697,0.0011765061352062337,0.00010018291416435939,0.26412464432186467,0.4716746388221699,0.24889628423984114
tour_id7q9jueq6,0.2439534641244161,0.12650339485469733,0.002311441662090918,0.17497072210428843,0.058995623062136696,0.3932653541923705
tour_id3vyiwj7y,0.0075088047503858845,0.0017286665226079344,6.96062901206602e-05,0.11769379210944142,0.7179887721534798,0.15501035817396433
tour_idig8gljlo,0.33999632303562244,0.2375166878907902,0.002619118581366268,0.06415772528823153,0.016782573981623417,0.33892757122236616
tour_idhbk9pvef,0.1804075531902529,0.5831268139968199,0.14445853221632096,0.015681605493892345,0.021800398811247727,0.05452509629146615
tour_idghj3jqll,0.08211423803250384,0.0704201473652759,0.003150969052570094,0.0726162950307331,0.18772623339108196,0.5839721171278351
tour_id5mqawcxs,0.06189900660981973,0.020809982962254857,0.001218136459226629,0.12937443812235813,0.1520804373112085,0.6346179985351321
tour_idypj3rghi,0.013440530668983099,0.002995944418269936,0.00011400671346281818,0.33573066349766234,0.3916428302245407,0.25607602447708105
tour_idmf26rizd,0.19260176293185377,0.23070310414431935,0.043402180329599735,0.030076881054937235,0.013139963095234141,0.4900761084440558
tour_ide27z5436,0.27881887190091453,0.5967363656656153,0.01819057262575998,0.00912381596766251,0.01354669460904583,0.08358367923100193
tour_idt7s14ope,0.6781545408742415,0.1207846290754083,0.0010905849619550975,0.011662249424186451,0.014129441259080163,0.17417855440512853
tour_idkzkffoy1,0.2449467840165384,0.1534909215402445,0.0019279256615740278,0.02555691657156515,0.015770622478416187,0.5583068297316619
tour_idd7o57c0r,0.1362579608508956,0.6178706325867337,0.01468916102338,0.031136423425682364,0.03901403788349571,0.1610317842298126
tour_id4h41gb24,0.23332530029333762,0.06587561654629576,0.0021566725036549148,0.0657557086396184,0.02267185215006334,0.6102148498670299
tour_id636m8flb,0.12545643225995912,0.028784473141363835,0.0017098486944743885,0.19476312943557,0.21839361902258533,0.4308924974460473
tour_idkk9ylto8,0.15028430116480973,0.6945822977290542,0.05615915496203425,0.007805752589659621,0.013363335686054852,0.07780515786838736
tour_id779vk5je,0.15869121311849652,0.076718738445244,0.006969498041720627,0.030937032473766304,0.05701797033934758,0.6696655475814249
tour_idx6z9emgj,0.23050325397265298,0.10330544885558779,0.0013252856869748527,0.011777592221311969,0.0288838225503989,0.6242045967130735
tour_idccb6k1fy,0.09530336016860512,0.07979860326730438,0.0009630236351921437,0.04975021273944146,0.03503597280107817,0.7391488273883788
tour_idupbmf88l,0.17061700718956999,0.46661094008433246,0.2875233808003616,0.011764306313185084,0.00672392842469856,0.05676043718785239
tour_ido5wa3v5m,0.25897571286555904,0.5272972647937547,0.009494173007667224,0.024943612709221775,0.018276559314895722,0.16101267730890156
tour_idreegohor,0.01193556961717948,0.0032875415396823033,0.0003070062737904725,0.25492599027279844,0.44945570900843584,0.28008818328811347
tour_idd13lipi9,0.15176958636800966,0.7815596017272706,0.013044193570031008,0.0026952381161714336,0.006817987217275966,0.04411339300124151
tour_idnwc8wpqe,0.37326313854025683,0.42583004050867523,0.008743088039511009,0.010923126780367972,0.01577786376737031,0.16546274236381864
tour_idr5hw7qte,0.01882244776599795,0.007215249561608141,0.00014320296019194537,0.19178167074342595,0.36148814302400123,0.4205492859447747
tour_idoab5vxrf,0.002819291911775,0.0021482097327344793,7.249320362833307e-05,0.213311529958136,0.7111171683941164,0.07053130679960991
tour_idisu6y9n9,0.7879082966711876,0.0865244434562994,0.008714295080834761,0.01182296265923953,0.007226983915062945,0.09780301821737572
tour_idt10ae0wv,0.28115774812708905,0.08613593764322094,0.0019628117991669406,0.029758028746619005,0.03239938623039832,0.5685860874535057
tour_id16g29ypu,0.13960130471463128,0.68024777409423,0.011774523045228177,0.01300026048075669,0.008381695241612069,0.14699444242354176
tour_idqry0u4xn,0.4821563199960579,0.27635329486917587,0.00419091989157663,0.012247870128959086,0.027800292956081992,0.19725130215814854
tour_idsussxrsb,0.1503136304000397,0.7880159462995004,0.017142739674254365,0.004031969516372917,0.006899585528443223,0.033596128581389204
tour_idvcnt7poa,0.33686950028707174,0.13792291031242832,0.0017911820040328022,0.02683730181385629,0.036084416349123176,0.46049468923348774
tour_idejft9i6x,0.2577891304434055,0.05197404075645171,0.0007412868047401038,0.03697119095260499,0.014237962627725467,0.6382863884150723
tour_idi3km7r8z,0.5145042183446481,0.3392825082085174,0.0069646225081040685,0.006854139126448209,0.024795055309939015,0.1075994565023433
tour_idb6xg76ra,0.18173125676715676,0.06345649565266598,0.005224495173173596,0.04713939528894463,0.2716988829058305,0.43074947421222864
tour_idechcju7d,0.4167456269763699,0.36272787872838463,0.00772319790963407,0.011865201723321122,0.025791339552451057,0.17514675510983915
tour_idqoo9ciby,0.01039957735970877,0.0017493151740991392,0.00014226953783709757,0.19827026667018618,0.541800577141082,0.24763799411708692
tour_idt800gifw,0.15164298861805553,0.017498290204649852,0.0008308440736826631,0.0645671878383881,0.16630589199073306,0.5991547972744908
tour_idikgwb6ta,0.11635187685228056,0.7908978942901478,0.013344092408903876,0.012920211616787589,0.017896179563978667,0.04858974526790177
tour_id8wtq9xh4,0.20631344150091238,0.10401962248471638,0.0033234617190377393,0.0402952138431838,0.011824583135824284,0.6342236773163255
tour_idk51d6rri,0.4115879692414124,0.15261415313094479,0.005690950527521969,0.020805426266120183,0.023311324488192283,0.38599017634580846
tour_idjikygbhl,0.2721246804208962,0.2515879959281705,0.008126466291128339,0.03351652389869148,0.06422373468668999,0.3704205987744235
tour_id7ita3vds,0.05879118196774264,0.019084471145692075,0.00016308724051021788,0.0975006949298246,0.05598871870967692,0.7684718460065535
tour_id81i5klsz,0.012838488160126584,0.0029954800660291167,0.00010847168063828671,0.2515719750999843,0.4815792539348272,0.2509063310583944
tour_idl3mlvh89,0.05814542627605304,0.0072697006098510234,0.00137290915163717,0.2214881991808171,0.4799613963917528,0.23176236838988898
tour_idab8mkm02,0.23975329527154873,0.07166234095477628,0.001964184862347053,0.033582771469362824,0.05378923293279467,0.5992481745091705
tour_iddendy83y,0.016836113378718782,0.006405585717468864,0.00013851641050778173,0.3759004546664293,0.36709485527311286,0.23362447455376242
tour_iduqter5ie,0.09123109077153255,0.035141250953499674,0.0006032722970127609,0.16583499202587637,0.10611554784585756,0.6010738461062212
tour_ideb2mew7z,0.03433036971612685,0.022452458572107262,0.0003740774514424496,0.12648333956312802,0.5297052573007803,0.2866544973964151
tour_idknqk47jk,0.2239498181490335,0.16044952174705385,0.020388000141369732,0.0434710825695377,0.09394254347315034,0.45779903391985477
tour_idep3xrytr,0.007566797787541058,0.0009300928788126778,9.582469822967338e-05,0.29887254031504384,0.4718909244994005,0.2206438198209722
tour_id5b5wpkib,0.712639981229547,0.12808454272883654,0.008895530765904132,0.011855392439290315,0.01289537046676267,0.12562918236965917
tour_idf3k1t457,0.35672148883868415,0.16223892704870188,0.006864469765261442,0.04979040001150317,0.05775039836879047,0.3666343159670589
tour_idy3ohv2xs,0.08488470982297619,0.015814411919231896,0.00044278232455205647,0.19235100796774868,0.12488347488958704,0.581623613075904
tour_idluiu8ba5,0.5145144162588978,0.20759267053830446,0.007861771256984477,0.008152011963348214,0.017826533930523643,0.2440525960519412
tour_ids2l8t2v7,0.05086627746697327,0.017731746543083533,0.00015138359620303266,0.19607484647225942,0.22386390386384697,0.5113118420576337
tour_idr3hsa2f4,0.6735743719332157,0.1635383333047884,0.0023604294867599234,0.015508842139494017,0.014281877606600888,0.13073614552914115
tour_idkia25oim,0.2036674034629088,0.04400289170214054,0.00043931665881898627,0.07726835836654022,0.09462820464095167,0.5799938251686397
tour_idzt0gmuq7,0.010996077415796592,0.001309955132230549,0.00016007414102118048,0.26872438137389293,0.4918521806545924,0.22695733128246628
tour_id2fwomi3c,0.05049578757361009,0.6825399829501582,0.24339419911243979,0.0017116063794678316,0.005005285363392267,0.016853138620931813
tour_id04w5d79x,0.3018970850033331,0.03347852842475902,0.0016127896783729413,0.08583181230207663,0.09612065620439497,0.48105912838706333
tour_idpvg3vfjn,0.4186414806133234,0.19882780858900087,0.006656923206383069,0.014723646199054212,0.04072378956105833,0.3204263518311802
tour_idgtu9jbk9,0.007351367587457505,0.002497966438183399,0.00014281828978335453,0.17857516431467316,0.6682929331921054,0.1431397501777971
tour_idlli8dwik,0.269684948594066,0.6931059388387774,0.011436782345279199,0.004968220314096907,0.0030050229698781986,0.017799086937902477
tour_idmb7yccfh,0.02846488177949333,0.0049003582160751825,0.00035776948633250755,0.2745683416095052,0.4739328442721571,0.21777580463643673
tour_idsomcvo3t,0.01078521072355623,0.003948001509422012,0.00013408836568264238,0.20535730231683536,0.6076358988736258,0.17213949821087804
tour_idqqaitsrd,0.09464189920541136,0.01833402907848906,0.0004523697777504685,0.18368931078515996,0.19878152808017094,0.5041008630730183
tour_idu3ax5tl9,0.5336170674494177,0.16177456822711483,0.0027450761900125226,0.014598123573632367,0.01924225507404326,0.26802290948577934
tour_idch121w4m,0.04082422226571131,0.012198126056579653,0.00015508721761521013,0.2565620146136372,0.2503764241946539,0.43988412565180274
tour_id1bqv438o,0.133830411895047,0.02808740044684843,0.00034598463815117337,0.09017536444556372,0.0727334332704661,0.6748274053039235
tour_idgt6y6yaf,0.030962660868006277,0.9272603295310876,0.030622158090673618,0.001444439471781192,0.0017230223380237974,0.007987389700427757
tour_idkq1wudzz,0.24985603060581385,0.5110401867727441,0.06707828510027782,0.031393758827481216,0.022109045157315044,0.11852269353636802
tour_idara9dpxx,0.3250056651651868,0.4650966824976347,0.08923820902101638,0.008325516269664811,0.02008035385977193,0.09225357318672536
tour_idxly3n7zd,0.14776591582732534,0.1298354026936378,0.0009571097505815619,0.11184123288385994,0.0742524448989109,0.5353478939456844
tour_idymkkdie9,0.17827366463918584,0.050027445532472445,0.0007754534274402597,0.01573971522704377,0.04253473413023666,0.712648987043621
tour_idjb4dtbuk,0.06969648485388183,0.771318807592488,0.11151141543623001,0.0044605696307861,0.006005373170637016,0.037007349315976816
tour_idqez8eqzu,0.4007468224252359,0.11583170268003372,0.0004792233964359926,0.012107439233879146,0.023286484740304734,0.4475483275241107
tour_id1gmnzx5q,0.014733581855152975,0.0070330371002336745,0.00011135593963993848,0.18214128000911914,0.14725057340057843,0.6487301716952758
tour_idfma2bkei,0.2283258584029022,0.5280469847041597,0.15205554510201716,0.012099833543298895,0.00975486765969677,0.06971691058792522
tour_idf2wwfhfj,0.4359170612258839,0.1079217324170689,0.0018258856894755,0.03629088980264828,0.05839822798970865,0.35964620287521476
tour_idd4u4arxn,0.01085355578481413,0.0026121902244833515,0.00029354696567536194,0.26569284043000657,0.49904056677406,0.22150729982096054
tour_id5m187w12,0.23584850706598331,0.40550408901442264,0.07915876169981036,0.019695020714390235,0.07684650048282744,0.18294712102256597
tour_idxztev89l,0.3911868270920843,0.09004110339658601,0.0013068411274142846,0.028565424802605023,0.010217471672680103,0.4786823319086303
tour_idvaivzri2,0.20677793926737653,0.6142414081554712,0.042386583715654944,0.02673803185962119,0.015881112473956936,0.09397492452791914
tour_idk80fsmo9,0.026355673841453167,0.0062695367260207245,0.00036351632462287473,0.23311132706124613,0.2365503099468446,0.4973496360998126
tour_idkszkanab,0.4104944416549558,0.4293453756037525,0.009968435281821718,0.009872867559658067,0.019569827838826246,0.12074905206098553
